id,Song_Name,Artist_Name,Genre,Released
359,i'm alone because i love you,eddie cochran,pop,1957
360,i've grown accustomed to her face,johnny mathis,pop,1957
367,speak softly love,andy williams,pop,1957
368,teen age goodnight,the chordettes,pop,1957
370,"love, love alone",harry belafonte,pop,1957
373,now i know,the keynotes,pop,1957
374,tell me you love me,the keynotes,pop,1957
376,still,lavern baker,pop,1957
377,i don't know,the keynotes,pop,1957
378,suno sunaoon tumhen ek kahani,pradeep kumar,pop,1957
384,i'll see you in my dreams,norrie paramor,pop,1957
387,"i surrender, dear",les paul,pop,1957
388,titulos principio,esquivel!,pop,1957
390,in the middle of nowhere,the platters,pop,1957
394,you are too beautiful,the platters,pop,1957
396,that's all i need,lavern baker,pop,1957
397,aagaya veedhiyil,ghantasala,pop,1958
401,don't blame me,the platters,pop,1958
402,between the devil and the deep blue sea,perry como,pop,1958
404,in the garden,perry como,pop,1958
407,he's got the whole world in his hands,perry como,pop,1958
408,birth of the blues,perry como,pop,1958
410,where can i go?,johnny mathis,pop,1958
411,夢斷巫山,張露,pop,1958
413,你去了那裡,張露,pop,1958
414,mona lisa,frankie laine,pop,1958
415,inbamae pongumae,a. m. rajah,pop,1958
416,enna vendum,t. m. soundararajan,pop,1958
419,cowboy jackie,maria koterbska,pop,1958
425,unchained melody,ricky nelson,pop,1958
426,"rose, rose, i love you",frankie laine,pop,1958
429,talk to me something,bobby darin,pop,1958
440,there goes my baby,ricky nelson,pop,1958
442,"oh, so many years",the everly brothers,pop,1958
443,when i am with you,johnny mathis,pop,1958
445,i'll walk alone,ricky nelson,pop,1958
447,down the line,ricky nelson,pop,1958
449,yours,billy vaughn,pop,1958
452,all dressed up with a broken heart,jerry vale,pop,1958
456,changing all those changes,buddy holly,pop,1958
458,no love (but your love),johnny mathis,pop,1958
463,pretty betty,bobby darin,pop,1958
464,well...all right,buddy holly,pop,1958
465,"wonderful, wonderful",johnny mathis,pop,1958
467,i'm gonna love you too,buddy holly,pop,1958
469,sleigh ride,johnny mathis,pop,1958
470,the twelfth of never,johnny mathis,pop,1958
472,to be loved,jackie wilson,pop,1958
473,when sunny gets blue,johnny mathis,pop,1958
475,words of love,buddy holly,pop,1958
478,poor little fool,ricky nelson,pop,1958
485,high noon,frankie laine,pop,1958
486,"blue days, black nights",buddy holly,pop,1958
490,take your time,buddy holly,pop,1958
491,winter wonderland,johnny mathis,pop,1958
494,little baby,buddy holly,pop,1958
499,valley of tears,buddy holly,pop,1958
501,diana,frankie lymon,pop,1958
502,long time gone,the everly brothers,pop,1958
503,roving gambler,the everly brothers,pop,1958
504,listen to me,buddy holly,pop,1958
507,you are my one desire,buddy holly,pop,1958
509,love me,buddy holly,pop,1958
518,love letters,perry como,pop,1958
520,drifting away from you,the drifters,pop,1958
522,moonlight bay,the drifters,pop,1958
525,i'll take you home again kathleen,the platters,pop,1958
526,my serenade,the platters,pop,1958
531,sleepy time gal,the platters,pop,1958
532,try a little tenderness,the platters,pop,1958
534,"god rest ye merry, gentlemen",mantovani,pop,1958
537,all of me,jerry vale,pop,1958
541,that old feeling,the platters,pop,1958
546,for the first time,the platters,pop,1958
547,believe what you say,ricky nelson,pop,1958
549,my bucket's got a hole in it,ricky nelson,pop,1958
551,jealousy (jalousie),frankie laine,pop,1958
553,it's raining outside,the platters,pop,1958
554,good night irene,jerry lee lewis,pop,1958
558,blue christmas,johnny mathis,pop,1958
565,whispering wind,the platters,pop,1958
570,as long as i live,jackie wilson,pop,1958
571,right now!,jackie wilson,pop,1958
572,granada,frankie laine,pop,1958
573,your cheatin' heart,frankie laine,pop,1958
574,but not like you,the platters,pop,1958
576,danny boy,jackie wilson,pop,1958
579,that's my desire,frankie laine,pop,1958
584,don't leave me,ricky nelson,pop,1959
585,"promises, promises",jerry vale,pop,1959
586,moonglow,jerry vale,pop,1959
590,i belong to you,neil sedaka,pop,1959
591,crying my heart out for you,neil sedaka,pop,1959
593,moon of gold,neil sedaka,pop,1959
594,i waited too long,neil sedaka,pop,1959
595,forty winks away,neil sedaka,pop,1959
597,no vacancy,neil sedaka,pop,1959
599,blood from a stone,ricky nelson,pop,1959
600,going home to mary lou,neil sedaka,pop,1959
607,i'm walkin',cliff richard & the shadows,pop,1959
608,i've got you under my skin,shirley bassey,pop,1959
610,walk with me,neil sedaka,pop,1959
613,as long as i live,neil sedaka,pop,1959
615,the same old fool,neil sedaka,pop,1959
621,love is all,jackie wilson,pop,1959
623,shiva shankari shivananda,ghantasala,pop,1959
624,i wish your picture was you,lloyd price,pop,1959
631,stairway to the sea (scalinatella),johnny mathis,pop,1959
635,embraceable you,johnny mathis,pop,1959
636,let's love,johnny mathis,pop,1959
640,oceano,tony dallara,pop,1959
641,منك بخاف,rania,pop,1959
645,let it snow! let it snow! let it snow!,ira ironstrings,pop,1959
648,back in your own back yard,brenda lee,pop,1959
651,you better go now,johnny mathis,pop,1959
653,i'm just a boy in love,johnny mathis,pop,1959
654,secret love,johnny mathis,pop,1959
655,where are you?,johnny mathis,pop,1959
656,faithfully,johnny mathis,pop,1959
661,have yourself a merry little christmas,connie francis,pop,1959
662,i'll be home for christmas,connie francis,pop,1959
665,"touch me, lord jesus",lavern baker,pop,1959
667,happiness,jackie wilson,pop,1959
668,"only you, only me",jackie wilson,pop,1959
669,it's all a part of love,jackie wilson,pop,1959
670,superman,the brothers four,pop,1959
671,angelique-o,the brothers four,pop,1959
673,the damsel's lament (i never will marry),the brothers four,pop,1959
679,i'll be easy to find,johnny mathis,pop,1959
680,prisoner of love,the platters,pop,1959
681,if i didn't care,the platters,pop,1959
685,as time goes by,the flamingos,pop,1959
687,when i fall in love,johnny mathis,pop,1959
689,i'll never smile again,the platters,pop,1959
690,mama,connie francis,pop,1959
691,rockin' all night,ritchie valens,pop,1959
693,i got the blues,dion & the belmonts,pop,1959
695,through a long and sleepless night,bobby darin,pop,1959
698,sweeter than you,ricky nelson,pop,1959
700,no one knows,dion & the belmonts,pop,1959
704,non dimenticar,connie francis,pop,1959
705,turn! turn! turn! (to everything there is a season),the byrds,pop,1959
712,mrs. robinson,simon & garfunkel,pop,1959
715,yellow bird,the brothers four,pop,1959
716,stay beside me,ritchie valens,pop,1959
717,just you,dion & the belmonts,pop,1959
720,you mean everything to me,neil sedaka,pop,1959
722,i'm walkin',fats domino,pop,1959
724,lonely teardrops,jackie wilson,pop,1959
726,oh! carol,neil sedaka,pop,1959
728,lonesome town,ricky nelson,pop,1959
729,blueberry hill,fats domino,pop,1959
733,ain't that a shame,fats domino,pop,1959
735,smoke gets in your eyes,the platters,pop,1959
737,a teenager in love,dion & the belmonts,pop,1959
738,we belong together,ritchie valens,pop,1959
741,winter wonderland,connie francis,pop,1959
746,paddiwack song,ritchie valens,pop,1959
759,boulevard of broken dreams,esquivel!,pop,1959
760,it's late,ricky nelson,pop,1959
761,i'll remember april,bobby darin,pop,1959
766,my darling is gone,ritchie valens,pop,1959
767,"music, maestro, please!",the flamingos,pop,1959
768,that's my desire,dion & the belmonts,pop,1959
770,fool fool fool,the clovers,pop,1959
771,all about you,the clovers,pop,1959
773,the marching saints,harry belafonte,pop,1959
776,i must be dreaming,neil sedaka,pop,1959
778,one minute to one,ricky nelson,pop,1959
780,you alone,connie francis,pop,1959
781,all of me,esquivel!,pop,1959
782,love in bloom,the platters,pop,1959
784,all i need is you,neil sedaka,pop,1959
789,tonight,johnny mathis,pop,1959
790,call me,johnny mathis,pop,1959
794,run samson run,neil sedaka,pop,1959
796,half breed,ricky nelson,pop,1959
799,i have but one heart,connie francis,pop,1959
802,baby face,brenda lee,pop,1959
804,sama kama wacky brown,the brothers four,pop,1959
805,the sound of silence,simon & garfunkel,pop,1959
809,one way ticket,neil sedaka,pop,1959
812,don't pity me,dion & the belmonts,pop,1959
813,swing low,harry belafonte,pop,1959
814,another sleepless night,neil sedaka,pop,1959
815,it ain't necessarily so,bobby darin,pop,1959
816,stranger in paradise,johnny mathis,pop,1959
825,that's the way love is,bobby darin,pop,1959
827,a ride on a rainbow,johnny mathis,pop,1959
830,someone,johnny mathis,pop,1959
835,you've made me so very happy,"blood, sweat & tears",pop,1959
836,someone to need me (as i need you),jackie wilson,pop,1959
839,i can't help it (if i'm still in love with you),ricky nelson,pop,1959
841,it's all in the game,ricky nelson,pop,1959
842,your cheating heart,jerry lee lewis,pop,1960
843,the japanese farewell song,sam cooke,pop,1960
845,i am a roving gambler,the brothers four,pop,1960
846,christmas auld land syne,bobby darin,pop,1960
849,"lakutshn, ilanga",miriam makeba,pop,1960
850,"oh, true love",the everly brothers,pop,1960
854,you thrill me (through and through),the everly brothers,pop,1960
855,three nights a week,fats domino,pop,1960
857,with my eyes wide open i'm dreaming,patti page,pop,1960
860,don't come knockin',fats domino,pop,1960
868,september song,brook benton,pop,1960
870,you belong to my heart,the flamingos,pop,1960
871,a hole in the bucket,harry belafonte,pop,1960
873,sweet leilani,sam cooke,pop,1960
881,memories are made of this,the everly brothers,pop,1960
883,some sweet day,the everly brothers,pop,1960
888,at night,the flamingos,pop,1960
890,guys and dolls,bobby darin,pop,1960
892,"a woman, a lover, a friend",jackie wilson,pop,1960
893,"theme from ""la fayette""",the brothers four,pop,1960
894,summertime in venice,connie francis,pop,1960
897,tell me how long,the flamingos,pop,1960
899,steal your heart away,the moody blues,pop,1960
900,when i fall in love,the flamingos,pop,1960
901,one more dance,miriam makeba,pop,1960
902,tenderly,the flamingos,pop,1960
906,it's the talk of the town,fats domino,pop,1960
915,blueberry hill,brenda lee,pop,1960
916,teach me tonight,brenda lee,pop,1960
918,moonlight on the colorado,the platters,pop,1960
919,don't blame me,johnny mathis,pop,1960
920,saathi na koi manzil,mohammed rafi,pop,1960
922,i had a notion,ike & tina turner,pop,1960
923,little jazz,si zentner,pop,1960
926,circulate,neil sedaka,pop,1960
927,sweet little you,neil sedaka,pop,1960
928,king of clowns,neil sedaka,pop,1960
934,look inside your heart,neil sedaka,pop,1960
939,somebody to love,bobby darin,pop,1960
945,smile,neil sedaka,pop,1960
949,lonely guitar,annette funicello,pop,1960
952,you always hurt the one you love,fats domino,pop,1960
953,chances are,ike & tina turner,pop,1960
955,sleepless,ike & tina turner,pop,1960
959,i love you,annette funicello,pop,1960
964,bobby sox to stockings,frankie avalon,pop,1960
967,the wanderer,eden ahbez,pop,1960
970,(ain't that) good news,sam cooke,pop,1960
973,changing partners,patti page,pop,1960
974,good times,sam cooke,pop,1960
977,always it's you,the everly brothers,pop,1960
980,just ask your heart,frankie avalon,pop,1960
984,so sad (to watch good love go bad),the everly brothers,pop,1960
985,keep movin' on,sam cooke,pop,1960
986,sleepless nights,the everly brothers,pop,1960
996,walking to new orleans,fats domino,pop,1960
997,soul,sam cooke,pop,1960
1001,unchained melody,sam cooke,pop,1960
1004,sweet nothin's,brenda lee,pop,1960
1013,breaking up is hard to do,neil sedaka,pop,1960
1015,you send me,sam cooke,pop,1960
1017,nothing can change this love,sam cooke,pop,1960
1018,mio amore,the flamingos,pop,1960
1024,my girl josephine,fats domino,pop,1960
1025,devil or angel,bobby vee,pop,1960
1026,i'm through with love,dion & the belmonts,pop,1960
1031,love hurts,the everly brothers,pop,1960
1032,harbor lights,the platters,pop,1960
1035,chain gang,sam cooke,pop,1960
1037,jamaica farewell,sam cooke,pop,1960
1041,"you, you, you",sam cooke,pop,1960
1043,far away places,sam cooke,pop,1960
1045,girl of constant sorrow,joan baez,pop,1960
1048,a lover's prayer,dion & the belmonts,pop,1960
1052,under paris skies,sam cooke,pop,1960
1054,mockin' bird hill,patti page,pop,1960
1056,secret love,sam cooke,pop,1960
1057,venus,sam cooke,pop,1960
1059,bridge of tears,the flamingos,pop,1960
1061,cross over the bridge,patti page,pop,1960
1064,return to me,connie francis,pop,1960
1065,the song from moulin rouge,sam cooke,pop,1960
1066,you're nobody til somebody loves you,sam cooke,pop,1960
1068,all the words in the world,neil sedaka,pop,1960
1073,all the things you are,dion & the belmonts,pop,1960
1074,the great pretender,sam cooke,pop,1960
1075,i went to your wedding,patti page,pop,1960
1076,heading home,brenda lee,pop,1960
1082,fools rush in,brook benton,pop,1960
1084,i'll wait for you,frankie avalon,pop,1960
1087,mona lisa,sam cooke,pop,1960
1094,falling in love,sam cooke,pop,1960
1095,cincinnati fireball,johnny burnette,pop,1960
1098,don't lead me on,neil sedaka,pop,1960
1101,swinging on a star,dion & the belmonts,pop,1960
1102,mary hamilton,joan baez,pop,1960
1104,the jet,chubby checker,pop,1961
1105,i'm old fashioned,andy williams,pop,1961
1106,"come to me, bend to me",andy williams,pop,1961
1111,just friends,bobby darin,pop,1961
1112,my mammy,the everly brothers,pop,1961
1117,cry,brenda lee,pop,1961
1122,blue holiday,the shirelles,pop,1961
1126,mister sandman,bobby vee,pop,1961
1129,paper doll,brian hyland,pop,1961
1131,"love me, love me",ben e. king,pop,1961
1137,the dance is over,the shirelles,pop,1961
1138,maid of constant sorrow,judy collins,pop,1961
1140,a heart like mine,the miracles,pop,1961
1141,don't leave me,the miracles,pop,1961
1143,the search,del shannon,pop,1961
1146,the twelfth of never,andy williams,pop,1961
1153,long lonely nights,bobby vee,pop,1961
1155,baby face,brian hyland,pop,1961
1157,how long has this been going on,connie francis,pop,1961
1159,joy joy joy,little richard,pop,1961
1160,light infatuation,bobby vee,pop,1961
1163,how many tears,bobby vee,pop,1961
1167,love is a many splendored thing,shirley bassey,pop,1961
1168,when i grow too old to dream,the everly brothers,pop,1961
1171,it's mine,the shirelles,pop,1961
1173,what a sweet thing that was,the shirelles,pop,1961
1174,mona lisa,johnny burnette,pop,1961
1177,oh lonesome me,johnny burnette,pop,1961
1178,paper tiger,sue thompson,pop,1961
1180,am i blue,les paul,pop,1961
1182,إلى حبيبى تسجيل حفلة,najat al saghira,pop,1961
1183,your cheatin' heart,les paul,pop,1961
1186,long ago and far away,bobby darin,pop,1961
1187,the more i see you,bobby darin,pop,1961
1195,bully of the town,the everly brothers,pop,1961
1196,muskrat,the everly brothers,pop,1961
1199,"hi-lili, hi-lo",the everly brothers,pop,1961
1201,the song is ended (but the melody lingers on),sam cooke,pop,1961
1203,blue avenue,roy orbison,pop,1961
1204,rock house,roy orbison,pop,1961
1205,hello josephine,jerry lee lewis,pop,1961
1211,perfidia,ben e. king,pop,1961
1213,so long baby,the marvelettes,pop,1961
1214,i'm gonna stay,mary wells,pop,1961
1215,earth angel,bobby vee,pop,1961
1218,footsteps,steve lawrence,pop,1961
1220,they call the wind maria,sam cooke,pop,1961
1221,i'm hurtin',roy orbison,pop,1961
1223,misery,del shannon,pop,1961
1225,saved,lavern baker,pop,1961
1227,the watusi,chubby checker,pop,1961
1228,you belong o me,sam cooke,pop,1961
1230,if i had you (i'd be happy),sam cooke,pop,1961
1234,lollipop,bobby vee,pop,1961
1240,dum dum,brenda lee,pop,1961
1241,raindrops,dee clark,pop,1961
1242,(i'd be) a legend in my time,roy orbison,pop,1961
1249,come closer to me,ben e. king,pop,1961
1250,life is but a dream,dion,pop,1961
1252,"swing low, sweet chariot",sam cooke,pop,1961
1255,you're sixteen,johnny burnette,pop,1961
1256,rubber ball,bobby vee,pop,1961
1257,you're always on my mind,sam cooke,pop,1961
1261,dream lover,dion,pop,1961
1265,only the lonely,roy orbison,pop,1961
1266,runaway,del shannon,pop,1961
1275,angelina,harry belafonte,pop,1961
1276,lonely teenager,dion,pop,1961
1277,more than i can say,bobby vee,pop,1961
1279,it had to be you,bobby darin,pop,1961
1280,the majestic,dion,pop,1961
1282,he will break your heart,jerry butler,pop,1961
1287,raindrops,roy orbison,pop,1961
1288,emotions,brenda lee,pop,1961
1289,lonely world,dion,pop,1961
1291,i can't stop loving you,roy orbison,pop,1961
1293,happy days,the marvelettes,pop,1961
1297,devil doll,roy orbison,pop,1961
1301,jody,del shannon,pop,1961
1303,"goodnight, irene",les paul,pop,1961
1304,will you love me tomorrow,brenda lee,pop,1961
1308,my one and only love,dion,pop,1961
1310,you don't want my love,the shirelles,pop,1961
1313,this kind of love,roy orbison,pop,1961
1315,sweet and easy to love,roy orbison,pop,1961
1317,nobody but you,dee clark,pop,1961
1321,"cold, cold heart",jerry lee lewis,pop,1961
1322,won't you take me back,the miracles,pop,1961
1331,tammy,andy williams,pop,1961
1336,dream lover,johnny burnette,pop,1961
1339,danny boy,andy williams,pop,1961
1340,bally mena,harry belafonte,pop,1961
1345,wanted man,frankie laine,pop,1961
1347,when i fall in love,brenda lee,pop,1961
1350,land of the sea and sun,harry belafonte,pop,1961
1351,twenty-two days,roy orbison,pop,1961
1352,out in the cold again,sam cooke,pop,1961
1354,but not for me,sam cooke,pop,1961
1355,please forgive me,mary wells,pop,1961
1356,angel in my heart,brian hyland,pop,1961
1359,day dreams,del shannon,pop,1961
1360,oh i apologize,the marvelettes,pop,1961
1361,hey little girl,dee clark,pop,1961
1362,fools rush in,dion,pop,1961
1364,the stroll,chubby checker,pop,1961
1367,bad boy,mary wells,pop,1961
1371,havin' fun,dion,pop,1961
1378,cherished memories,eddie cochran,pop,1962
1385,i'll be there,bobby darin,pop,1962
1388,blue skies,bobby darin,pop,1962
1389,lost for sure,dion,pop,1962
1395,you should know,the marvelettes,pop,1962
1398,love again,eddie cochran,pop,1962
1401,"hi-lilli, hi-lo",shelley fabares,pop,1962
1407,dreamer,the lettermen,pop,1962
1408,two wrongs don't make a right,mary wells,pop,1962
1410,lonely,eddie cochran,pop,1962
1414,little angel,eddie cochran,pop,1962
1415,your heart belongs to me,the supremes,pop,1962
1416,boll weevil song,eddie cochran,pop,1962
1417,what's a matter baby (is it hurting you),timi yuro,pop,1962
1432,blueberry hill,the lettermen,pop,1962
1433,run to her,little eva,pop,1962
1434,king without a queen,dion,pop,1962
1435,remember you're mine,pat boone,pop,1962
1438,lessons in love,cliff richard & the shadows,pop,1962
1439,breaking up is hard to do,shelley fabares,pop,1962
1445,if dreams came true,pat boone,pop,1962
1446,don't forbid me,pat boone,pop,1962
1450,(i get so) sentimental,roy orbison,pop,1962
1451,the hucklebuck,chubby checker,pop,1962
1453,ain't that a shame,pat boone,pop,1962
1458,run to him,bobby vee,pop,1962
1466,always,bobby darin,pop,1962
1467,(i've got to) cry over you,the marvelettes,pop,1962
1469,earth angel,johnny tillotson,pop,1962
1470,sharing you,little eva,pop,1962
1471,uptown,little eva,pop,1962
1472,i sold my heart to the junkman,dee dee sharp,pop,1962
1474,you alone (solo tu),jerry vale,pop,1962
1476,(it's) wonderful to be young,cliff richard,pop,1962
1478,let me in,the orlons,pop,1962
1480,baby that's love,gene chandler,pop,1962
1481,so many ways,gene chandler,pop,1962
1482,from day to day,gene chandler,pop,1962
1483,night life,roy orbison,pop,1962
1485,here comes the night,ben e. king,pop,1962
1489,you left me,gene chandler,pop,1962
1490,never again,the supremes,pop,1962
1491,play a sad song,the supremes,pop,1962
1493,big john (ain't you gonna marry me),the shirelles,pop,1962
1502,love letters,shelley fabares,pop,1962
1507,dreamy eyes,johnny tillotson,pop,1962
1508,all by myself,bobby darin,pop,1962
1509,a fool never learns,andy williams,pop,1962
1510,you're the one,chris montez,pop,1962
1513,true love,shelley fabares,pop,1962
1514,sealed with a kiss,shelley fabares,pop,1962
1516,one hundred miles away from home,glen campbell,pop,1962
1517,walkin' with my angel,bobby vee,pop,1962
1518,sharing you,bobby vee,pop,1962
1519,only you (and you alone),brenda lee,pop,1962
1521,rocking blues,chris montez,pop,1962
1522,your song,andy williams,pop,1962
1524,donna the prima donna,dion,pop,1962
1527,the ballad of bonnie & clyde,georgie fame,pop,1962
1528,ecstasy,ben e. king,pop,1962
1531,let's make a memory,roy orbison,pop,1962
1533,"baby, let me follow you down",bob dylan,pop,1962
1535,soldier boy,the shirelles,pop,1962
1540,you're my desire,mary wells,pop,1962
1543,the great pretender,roy orbison,pop,1962
1545,"tonight, tonight",dion,pop,1962
1554,what's so good about goodbye,smokey robinson & the miracles,pop,1962
1556,evergreen,roy orbison,pop,1962
1557,take good care of her,johnny tillotson,pop,1962
1560,if i had a hammer,"peter, paul and mary",pop,1962
1562,three coins in the fountain,andy williams,pop,1962
1564,love is a many-splendored thing,andy williams,pop,1962
1571,tonight,andy williams,pop,1962
1573,love hurts,roy orbison,pop,1962
1574,long lonely nights,bobby vinton,pop,1962
1579,sealed with a kiss,bobby vinton,pop,1962
1580,it's over,roy orbison,pop,1962
1581,roses are red (my love),bobby vinton,pop,1962
1582,crying in the rain,the everly brothers,pop,1962
1583,mr. lonely,bobby vinton,pop,1962
1588,stand by me,ben e. king,pop,1962
1591,crying,roy orbison,pop,1962
1600,blue on blue,bobby vinton,pop,1962
1606,over and over,bobby vinton,pop,1962
1610,the impossible dream (the quest),andy williams,pop,1962
1611,running scared,roy orbison,pop,1962
1614,i love how you love me,bobby vinton,pop,1962
1616,love letters in the sand,pat boone,pop,1962
1618,limbo rock,chubby checker,pop,1962
1620,fixin' to die,bob dylan,pop,1962
1625,the crowd,roy orbison,pop,1962
1631,putty in your hands,the shirelles,pop,1962
1634,smile,the lettermen,pop,1962
1638,she wears my ring,roy orbison,pop,1962
1639,summer song,roy orbison,pop,1962
1640,twistin' in the kitchen with dinah,sam cooke,pop,1962
1641,i promise love,ben e. king,pop,1962
1643,wedding day,roy orbison,pop,1962
1652,loddy lo,chubby checker,pop,1962
1655,cry myself to sleep,del shannon,pop,1962
1656,it might as well be spring,andy williams,pop,1962
1661,autumn to may,"peter, paul and mary",pop,1962
1664,i'll be home,pat boone,pop,1962
1666,she cried,jay & the americans,pop,1962
1668,gospel plow,bob dylan,pop,1962
1670,if i had my way,"peter, paul and mary",pop,1962
1675,halfway to paradise,bobby vinton,pop,1962
1680,see that my grave is kept clean,bob dylan,pop,1962
1682,gravy (for my mashed potatoes),dee dee sharp,pop,1962
