id,Song_Name,Artist_Name,Genre,Released
1137,the dance is over,the shirelles,pop,1961
1140,a heart like mine,the miracles,pop,1961
1146,the twelfth of never,andy williams,pop,1961
1155,baby face,brian hyland,pop,1961
1157,how long has this been going on,connie francis,pop,1961
1160,light infatuation,bobby vee,pop,1961
1167,love is a many splendored thing,shirley bassey,pop,1961
1173,what a sweet thing that was,the shirelles,pop,1961
1178,paper tiger,sue thompson,pop,1961
1182,إلى حبيبى تسجيل حفلة,najat al saghira,pop,1961
1186,long ago and far away,bobby darin,pop,1961
1199,"hi-lili, hi-lo",the everly brothers,pop,1961
1203,blue avenue,roy orbison,pop,1961
1204,rock house,roy orbison,pop,1961
1205,hello josephine,jerry lee lewis,pop,1961
1240,dum dum,brenda lee,pop,1961
1242,(i'd be) a legend in my time,roy orbison,pop,1961
1252,"swing low, sweet chariot",sam cooke,pop,1961
1255,you're sixteen,johnny burnette,pop,1961
1257,you're always on my mind,sam cooke,pop,1961
1266,runaway,del shannon,pop,1961
1279,it had to be you,bobby darin,pop,1961
1280,the majestic,dion,pop,1961
1282,he will break your heart,jerry butler,pop,1961
1288,emotions,brenda lee,pop,1961
1289,lonely world,dion,pop,1961
1304,will you love me tomorrow,brenda lee,pop,1961
1308,my one and only love,dion,pop,1961
1313,this kind of love,roy orbison,pop,1961
1321,"cold, cold heart",jerry lee lewis,pop,1961
1331,tammy,andy williams,pop,1961
1339,danny boy,andy williams,pop,1961
1352,out in the cold again,sam cooke,pop,1961
1355,please forgive me,mary wells,pop,1961
1356,angel in my heart,brian hyland,pop,1961
1361,hey little girl,dee clark,pop,1961
1362,fools rush in,dion,pop,1961
1371,havin' fun,dion,pop,1961
1378,cherished memories,eddie cochran,pop,1962
1389,lost for sure,dion,pop,1962
1395,you should know,the marvelettes,pop,1962
1398,love again,eddie cochran,pop,1962
1407,dreamer,the lettermen,pop,1962
1414,little angel,eddie cochran,pop,1962
1432,blueberry hill,the lettermen,pop,1962
1434,king without a queen,dion,pop,1962
1438,lessons in love,cliff richard & the shadows,pop,1962
1451,the hucklebuck,chubby checker,pop,1962
1469,earth angel,johnny tillotson,pop,1962
1471,uptown,little eva,pop,1962
1472,i sold my heart to the junkman,dee dee sharp,pop,1962
1481,so many ways,gene chandler,pop,1962
1489,you left me,gene chandler,pop,1962
1491,play a sad song,the supremes,pop,1962
1507,dreamy eyes,johnny tillotson,pop,1962
1510,you're the one,chris montez,pop,1962
1516,one hundred miles away from home,glen campbell,pop,1962
1517,walkin' with my angel,bobby vee,pop,1962
1519,only you (and you alone),brenda lee,pop,1962
1531,let's make a memory,roy orbison,pop,1962
1533,"baby, let me follow you down",bob dylan,pop,1962
1543,the great pretender,roy orbison,pop,1962
1554,what's so good about goodbye,smokey robinson & the miracles,pop,1962
1556,evergreen,roy orbison,pop,1962
1562,three coins in the fountain,andy williams,pop,1962
1564,love is a many-splendored thing,andy williams,pop,1962
1571,tonight,andy williams,pop,1962
1583,mr. lonely,bobby vinton,pop,1962
1588,stand by me,ben e. king,pop,1962
1591,crying,roy orbison,pop,1962
1611,running scared,roy orbison,pop,1962
1616,love letters in the sand,pat boone,pop,1962
1625,the crowd,roy orbison,pop,1962
1638,she wears my ring,roy orbison,pop,1962
1640,twistin' in the kitchen with dinah,sam cooke,pop,1962
1643,wedding day,roy orbison,pop,1962
1652,loddy lo,chubby checker,pop,1962
1655,cry myself to sleep,del shannon,pop,1962
1656,it might as well be spring,andy williams,pop,1962
1661,autumn to may,"peter, paul and mary",pop,1962
1666,she cried,jay & the americans,pop,1962
1675,halfway to paradise,bobby vinton,pop,1962
1680,see that my grave is kept clean,bob dylan,pop,1962
1688,cherry hill park,billy joe royal,pop,1962
1702,grow closer together,the impressions,pop,1963
1703,shut down (mono),the beach boys,pop,1963
1706,o holy night,andy williams,pop,1963
1707,white christmas,andy williams,pop,1963
1719,young and foolish,lesley gore,pop,1963
1745,i would,lesley gore,pop,1963
1749,if that's the way you want it,lesley gore,pop,1963
1751,custom machine,the beach boys,pop,1963
1758,many tears ago,connie francis,pop,1963
1765,surfers rule,the beach boys,pop,1963
1771,mr. tambourine man,bob dylan,pop,1963
1806,i'm gonna be warm this winter,connie francis,pop,1963
1809,let me die in my footsteps,bob dylan,pop,1963
1849,sweets for my sweet,the searchers,pop,1963
1871,stay,frankie valli & the four seasons,pop,1963
1873,shahdaroba,roy orbison,pop,1963
1887,get yourself another fool,sam cooke,pop,1963
1897,stupid cupid,connie francis,pop,1963
1903,surfer girl (stereo),the beach boys,pop,1963
1911,sleigh ride,the ronettes,pop,1963
1926,everybody's somebody's fool,connie francis,pop,1963
1927,break it to me gently,brenda lee,pop,1963
1946,if i had a hammer,trini lopez,pop,1963
1959,shut down,the beach boys,pop,1963
1962,no more tears,lesley gore,pop,1963
1968,more (theme from mondo cane),kai winding,pop,1963
1977,farmer's daughter,the beach boys,pop,1963
1986,winter wonderland,darlene love,pop,1963
1987,my first day alone,the cascades,pop,1963
1993,i love you because,al martino,pop,1963
1998,what kind of fool am i?,lesley gore,pop,1963
2001,runaround sue,del shannon,pop,1963
2004,a marshmallow world,darlene love,pop,1963
2005,lonely sea,the beach boys,pop,1963
2010,farewell,bob dylan,pop,1963
2011,handy man,del shannon,pop,1964
2017,can't believe it,manfred mann,pop,1964
2019,unchained melody,bobby vinton,pop,1964
2027,in the land of make believe,the drifters,pop,1964
2029,jingle bell rock,brenda lee,pop,1964
2034,crying,jay & the americans,pop,1964
2047,your cheatin' heart,jerry lee lewis,pop,1964
2048,i died inside,lesley gore,pop,1964
2055,my whole world is falling down,brenda lee,pop,1964
2064,hushabye,jay & the americans,pop,1964
2082,tonight,jay & the americans,pop,1964
2085,livin' above your head,jay & the americans,pop,1964
2103,my baby just cares for me,mary wells,pop,1964
2105,sea of heartbreak,the searchers,pop,1964
2113,danny,lesley gore,pop,1964
2116,bring it to jerome,manfred mann,pop,1964
2123,when the love light starts shining thru his eyes,dusty springfield,pop,1964
2124,i'll never smile again,bobby vinton,pop,1964
2127,"fun, fun, fun",the beach boys,pop,1964
2130,tears on my pillow,little anthony & the imperials,pop,1964
2132,it's gotta be you,lesley gore,pop,1964
2143,a whole lotta shakin' goin' on,little richard,pop,1964
2154,my back pages,bob dylan,pop,1964
2156,only a pawn in their game,bob dylan,pop,1964
2158,all i really want to do,bob dylan,pop,1964
2168,the lonesome death of hattie carroll,bob dylan,pop,1964
2170,the sun is burning,simon & garfunkel,pop,1964
2174,the best things in life are free,sam cooke,pop,1964
2191,all summer long (stereo),the beach boys,pop,1964
2194,walk on by,dionne warwick,pop,1964
2195,rockin' around the christmas tree,brenda lee,pop,1964
2199,this magic moment,jay & the americans,pop,1964
2206,my guy,mary wells,pop,1964
2212,('til) i kissed you,the everly brothers,pop,1964
2220,i'm on the outside (looking in),little anthony & the imperials,pop,1964
2221,devoted to you,the everly brothers,pop,1964
2223,an angel cried,frankie valli & the four seasons,pop,1964
2227,cara mia,jay & the americans,pop,1964
2247,stay awhile,dusty springfield,pop,1964
2261,i wonder,brenda lee,pop,1964
2265,let the music play,the drifters,pop,1964
2287,"lovely, lovely (loverly, loverly)",chubby checker,pop,1964
2298,don't back down (mono),the beach boys,pop,1964
2305,why do fools fall in love,the beach boys,pop,1964
2332,mr. tambourine man,the byrds,pop,1965
2335,i'll feel a whole lot better,the byrds,pop,1965
2337,see the real me,the impressions,pop,1965
2351,goldwatch blues,donovan,pop,1965
2362,she knows me too well (stereo),the beach boys,pop,1965
2365,the great pretender,the righteous brothers,pop,1965
2366,wishing,buddy holly,pop,1965
2371,needles and pins,del shannon,pop,1965
2372,since you won my heart,smokey robinson & the miracles,pop,1965
2381,for sentimental reasons,the righteous brothers,pop,1965
2423,crawling back,roy orbison,pop,1965
2438,since i don't have you,manfred mann,pop,1965
2441,nothing but heartaches,the supremes,pop,1965
2445,josie,donovan,pop,1965
2451,september in the rain,chad & jeremy,pop,1965
2455,goodbye my love,the searchers,pop,1965
2463,everybody loves a clown,gary lewis & the playboys,pop,1965
2469,yesterdays gone,chad & jeremy,pop,1965
2481,count me in,gary lewis & the playboys,pop,1965
2492,eve of destruction (stereo),the turtles,pop,1965
2558,you'll never walk alone,the righteous brothers,pop,1965
2584,ask the lonely,four tops,pop,1965
2587,when i grow up (to be a man),the beach boys,pop,1965
2589,almost there,andy williams,pop,1965
2592,lay down your weary tune,the byrds,pop,1965
2610,universal soldier,donovan,pop,1965
2625,lovin' you,the lovin' spoonful,pop,1966
2626,whole lot of shakin' in my heart (since i met you),smokey robinson & the miracles,pop,1966
2646,somebody help me,the spencer davis group,pop,1966
2649,run for your life,nancy sinatra,pop,1966
2661,warm and tender love,percy sledge,pop,1966
2694,take a giant step,the monkees,pop,1966
2703,this old heart of mine (is weak for you),the supremes,pop,1966
2707,lies,nancy sinatra,pop,1966
2730,sealed with a kiss,the happenings,pop,1966
2735,the city never sleeps at night,nancy sinatra,pop,1966
2753,just a little bit better,herman's hermits,pop,1966
2755,(theme from) the monkees,the monkees,pop,1966
2759,cast your fate to the wind,the sandpipers,pop,1966
2772,it tears me up,percy sledge,pop,1966
2786,a lover's concerto,the supremes,pop,1966
2810,dancing in the street,the mamas & the papas,pop,1966
2821,california dreamin',the mamas & the papas,pop,1966
2826,you really got a hold on me,percy sledge,pop,1966
2831,how sweet it is (to be loved by you),jr. walker & the all stars,pop,1966
2834,bang bang (my baby shot me down),nancy sinatra,pop,1966
2836,hold tight!,"dave dee, dozy, beaky, mick & tich",pop,1966
2842,there's a kind of hush,herman's hermits,pop,1966
2881,bang bang (my baby shot me down),cher,pop,1966
2882,rain,walter wanderley,pop,1966
2892,in my life,judy collins,pop,1966
2896,love is like an itching in my heart,the supremes,pop,1966
2913,palm desert,van dyke parks,pop,1967
2929,chattanooga choo choo,harpers bizarre,pop,1967
2931,"apples, peaches, bananas and pears",the monkees,pop,1967
2933,saigon bride,joan baez,pop,1967
2935,lunch break: peak hour,the moody blues,pop,1967
2940,string man,the mamas & the papas,pop,1967
2944,cerdes (outside the gates of),procol harum,pop,1967
2947,shades of gray,the monkees,pop,1967
2961,sometime,the association,pop,1967
2992,echoes,gene clark,pop,1967
2995,homeward bound,glen campbell,pop,1967
3011,gettin' hungry (mono),the beach boys,pop,1967
3017,pennies,the cowsills,pop,1967
3032,a christmas camel,procol harum,pop,1967
3033,laugh at me,sonny bono,pop,1967
3055,suddenly you love me,the tremeloes,pop,1967
3065,look out (here comes tomorrow),the monkees,pop,1967
3070,zilch,the monkees,pop,1967
3071,hummin' happy,strawberry alarm clock,pop,1967
3079,i'm blue,the sweet inspirations,pop,1967
3120,so you want to be a rock 'n' roll star,the byrds,pop,1967
3140,never my love,the association,pop,1967
3141,heroes and villains,the beach boys,pop,1967
3145,gentle on my mind,glen campbell,pop,1967
3150,groovin',the young rascals,pop,1967
3160,i say a little prayer,dionne warwick,pop,1967
3161,release me,engelbert humperdinck,pop,1967
3181,carrie-anne,the hollies,pop,1967
3183,i can't let it happen to you,the walker brothers,pop,1967
3199,forget that girl,the monkees,pop,1967
3208,i pity the poor immigrant,bob dylan,pop,1967
3218,good vibrations (mono),the beach boys,pop,1967
3226,somewhere there's a feather,nico,pop,1967
3264,more love,smokey robinson & the miracles,pop,1967
3267,trust each other in love,tommy james & the shondells,pop,1967
3268,mirage,tommy james & the shondells,pop,1967
3269,dawn: dawn is a feeling,the moody blues,pop,1967
3274,eleanor rigby,joan baez,pop,1967
3283,(there's) always something there to remind me,josé feliciano,pop,1968
3291,it's too late,carole king,pop,1968
3295,"porpoise song (theme from ""head"")",the monkees,pop,1968
3300,good times,the easybeats,pop,1968
3310,together,harry nilsson,pop,1968
3316,daddy's song,harry nilsson,pop,1968
3324,my name is jack,manfred mann,pop,1968
3331,a day in the life of a fool,harry belafonte,pop,1968
3333,the way young lovers do,van morrison,pop,1968
3341,the legend of xanadu,"dave dee, dozy, beaky, mick & tich",pop,1968
3348,goodbye,mary hopkin,pop,1968
3352,change is now,the byrds,pop,1968
3353,be still,the beach boys,pop,1968
3355,elusive dreams,nancy sinatra,pop,1968
3362,pretty song from psych-out,strawberry alarm clock,pop,1968
3363,transcendental meditation,the beach boys,pop,1968
3379,words,glen campbell,pop,1968
3394,the straight life,glen campbell,pop,1968
3409,dreams of the everyday housewife,gary puckett & the union gap,pop,1968
3413,devri,the platters,pop,1968
3420,so unusual,the impressions,pop,1968
3421,lea,the cats,pop,1968
3430,what am i doing here?,the moody blues,pop,1968
3431,some sunny day,the millennium,pop,1968
3445,look to your soul,johnny rivers,pop,1968
3452,life in prison,the byrds,pop,1968
3453,triad,the byrds,pop,1968
3460,every little bit hurts,gladys knight & the pips,pop,1968
3465,i'm with you,the millennium,pop,1968
3486,give her up,smokey robinson & the miracles,pop,1968
3490,fool for you,the impressions,pop,1968
3496,(sittin' on) the dock of the bay,glen campbell,pop,1968
3527,this girl is a woman now,gary puckett & the union gap,pop,1968
3550,quando quando quando,engelbert humperdinck,pop,1968
3552,put a little love in your heart,jackie deshannon,pop,1968
3558,take another little piece of my heart,dusty springfield,pop,1968
3562,"woman, woman",gary puckett & the union gap,pop,1968
3563,at the zoo,simon & garfunkel,pop,1968
3569,as we go along,the monkees,pop,1968
3572,eli's comin',laura nyro,pop,1968
3575,if you go away,glen campbell,pop,1968
3581,yesterday's dreams,four tops,pop,1968
3594,timothy gone,margo guryan,pop,1968
3595,just one smile,"blood, sweat & tears",pop,1968
3599,time for livin',the association,pop,1968
3610,be here in the mornin',the beach boys,pop,1968
3619,that same old feeling,the foundations,pop,1968
3634,sometimes in winter,"blood, sweat & tears",pop,1968
3644,smiling phases,"blood, sweat & tears",pop,1968
3645,nothing was delivered,the byrds,pop,1968
3657,someday soon,judy collins,pop,1968
3701,big louise,scott walker,pop,1969
3726,"right, wrong or ready",karen dalton,pop,1969
3747,don't let him take your love from me,four tops,pop,1969
3755,my deceiving heart,the impressions,pop,1969
3764,sunny,classics iv,pop,1969
3774,let me into your life,engelbert humperdinck,pop,1969
3792,900 miles,dion,pop,1969
3794,another day (another letter),boz scaggs,pop,1969
3795,listen to the band,the monkees,pop,1969
3801,dream,love,pop,1969
3827,farewell is a lonely sound,jimmy ruffin,pop,1969
3840,duchess,scott walker,pop,1969
3861,feeling alright,three dog night,pop,1969
3866,eli's coming,three dog night,pop,1969
3881,i can hear music,the beach boys,pop,1969
3892,son of a preacher man,dusty springfield,pop,1969
3902,to be alone with you,bob dylan,pop,1969
3921,save me,wilson pickett,pop,1969
3933,the old revolution,leonard cohen,pop,1969
3937,mother nature's son,harry nilsson,pop,1969
3959,going to the zoo,"peter, paul and mary",pop,1969
3967,what a day,poco,pop,1969
3969,autopsy,fairport convention,pop,1969
3973,rene de marie,triste janero,pop,1969
3978,story of isaac,leonard cohen,pop,1969
3981,smokey joe's cafe,buddy holly,pop,1969
4006,the stealer,free,pop,1970
4027,into the mystic,van morrison,pop,1970
4035,we've only just begun,dionne warwick,pop,1970
4050,carry on till tomorrow,badfinger,pop,1970
4053,woman,three dog night,pop,1970
4062,this evening so soon,bob dylan,pop,1970
4065,look what you've done,bread,pop,1970
4095,get back,ike & tina turner,pop,1970
4098,annie's going to sing her song,bob dylan,pop,1970
4110,nobody knows you when you're down and out,van morrison,pop,1970
4132,question,the moody blues,pop,1970
4134,phoenix,wishbone ash,pop,1970
4146,remember,free,pop,1970
4180,i should be proud,martha reeves & the vandellas,pop,1970
4183,clara clairvoyant,donovan,pop,1970
4191,it's all in the game,four tops,pop,1970
4198,she even woke me up to say goodbye,jerry lee lewis,pop,1970
4204,fire and water,free,pop,1970
4207,son of a preacher man,ike & tina turner,pop,1970
4226,make it with you,bread,pop,1970
4241,arizona,mark lindsay,pop,1970
4244,"so long, frank lloyd wright",simon & garfunkel,pop,1970
4252,"tighter, tighter",alive 'n kickin',pop,1970
4262,gideon's bible,john cale,pop,1970
4293,janitor of lunacy,nico,pop,1970
4313,mr. big,free,pop,1970
4314,are you sleeping?,harry nilsson,pop,1970
4327,workin' together,ike & tina turner,pop,1970
4335,tears in the morning,the beach boys,pop,1970
4342,happy heart,andy williams,pop,1970
4343,walk out in the rain,badfinger,pop,1970
4356,pearl,the mamas & the papas,pop,1971
4359,angelique,walter wanderley,pop,1971
4368,dear friend,wings,pop,1971
4384,after you came,the moody blues,pop,1971
4386,jimmy mack,laura nyro,pop,1971
4390,tomorrow,wings,pop,1971
4392,sometimes,badfinger,pop,1971
4407,day after day,badfinger,pop,1971
4422,say you don't mind,colin blunstone,pop,1971
4429,name of the game,badfinger,pop,1971
4439,growing away from me,carole king,pop,1971
4457,perfection,badfinger,pop,1971
4477,the dreamer,the moody blues,pop,1971
4485,here comes that rainy day feeling again,the fortunes,pop,1971
4495,eve of destruction,paul revere & the raiders,pop,1971
4519,sweet seasons,carole king,pop,1971
4522,it's going to take some time,carole king,pop,1971
4534,fall again,glenn lewis,pop,1971
4537,my old man,joni mitchell,pop,1971
4540,in my own dream,karen dalton,pop,1971
4564,anticipation,carly simon,pop,1971
4574,don't pull your love out,"hamilton, joe frank & reynolds",pop,1971
4577,without you,harry nilsson,pop,1971
4581,so far away,carole king,pop,1971
4598,blue,joni mitchell,pop,1971
4602,'til i die,the beach boys,pop,1971
4616,bless the telephone,labi siffre,pop,1971
4620,go away little girl,donny osmond,pop,1971
4639,go easy,john martyn,pop,1971
4642,live in your love,bread,pop,1971
4647,we've only just begun,andy williams,pop,1971
4649,nice to be here,the moody blues,pop,1971
4651,she was my lady,bread,pop,1971
4677,how sweet it is,karen dalton,pop,1971
4686,adagio,santo & johnny,pop,1971
4688,(where do i begin) love story,shirley bassey,pop,1971
4691,white line fever,the flying burrito brothers,pop,1971
4696,"take me girl, i'm ready",jr. walker & the all stars,pop,1971
4711,welcome to the music,bread,pop,1972
4731,love has no pride,bonnie raitt,pop,1972
4771,it was so easy,carly simon,pop,1972
4776,in our small way,michael jackson,pop,1972
4778,god gave rock and roll to you,argent,pop,1972
4783,our lives are shaped by what we love,odyssey,pop,1972
4790,when the shit hits the fan / sunset blvd.,todd rundgren,pop,1972
4795,souvenirs,john prine,pop,1972
4796,breathless,todd rundgren,pop,1972
4806,the air that i breathe,albert hammond,pop,1972
4811,can't get it out of my head,electric light orchestra,pop,1972
4830,you don't have to camp around,todd rundgren,pop,1972
4833,"hold on, dear brother",the beach boys,pop,1972
4837,last night i didn't get to sleep at all,the 5th dimension,pop,1972
4860,sea diver,mott the hoople,pop,1972
4865,and settlin' down,poco,pop,1972
4875,makin' it natural,dr. hook,pop,1972
4881,simple song of freedom,bobby darin,pop,1972
4892,just another onionhead / da da dali,todd rundgren,pop,1972
4904,would you believe?,roxy music,pop,1972
4907,all this is that,the beach boys,pop,1972
4912,i wanna be with you,raspberries,pop,1972
4938,only love can break a heart,gene pitney,pop,1972
4943,peace like a river,paul simon,pop,1972
4949,garden party,ricky nelson,pop,1972
4966,baby i'm-a want you,bread,pop,1972
4977,here she comes,the beach boys,pop,1972
4986,diamond girl,seals and crofts,pop,1972
4998,time was,wishbone ash,pop,1972
4999,my life is right,big star,pop,1972
5009,armistice day,paul simon,pop,1972
5019,bookends,simon & garfunkel,pop,1972
5020,yours for life,bread,pop,1972
5034,spoon,can,pop,1972
5049,a good feelin' to know,poco,pop,1972
5058,the king will come,wishbone ash,pop,1972
5077,been to canaan,carole king,pop,1972
5091,holly holy,neil diamond,pop,1973
5109,ocean breakup / king of the universe,electric light orchestra,pop,1973
5113,mama,electric light orchestra,pop,1973
5117,little darlin',the diamonds,pop,1973
5122,everybody's talkin',neil diamond,pop,1973
5137,leaving this town,the beach boys,pop,1973
5140,make up your mind,the j. geils band,pop,1973
5144,a song for europe,roxy music,pop,1973
5149,the trader,the beach boys,pop,1973
5150,bel air,can,pop,1973
5165,new world rising / ocean breakup reprise,electric light orchestra,pop,1973
5172,the real me,pete townshend,pop,1973
5178,half past france,john cale,pop,1973
5198,young love,donny osmond,pop,1973
5199,i write the songs,barry manilow,pop,1973
5210,big barn bed,wings,pop,1973
5216,song sung blue,neil diamond,pop,1973
5223,here we go again,poco,pop,1973
5226,little woman love,wings,pop,1973
5247,life ain't easy,dr. hook,pop,1973
5256,i can't believe how much i love you,tony orlando & dawn,pop,1973
5270,just another honky,faces,pop,1973
5300,please don't bury me,john prine,pop,1973
5307,needles in the camel's eye,brian eno,pop,1973
5325,showdown,electric light orchestra,pop,1973
5329,best thing that ever happened to me,gladys knight & the pips,pop,1973
5341,if you go away,neil diamond,pop,1973
5361,48 crash,suzi quatro,pop,1973
5365,the bogus man,roxy music,pop,1973
5397,96 tears,the modern lovers,pop,1973
5400,the times you've come,jackson browne,pop,1973
5408,with a child's heart,michael jackson,pop,1973
5416,can the can,suzi quatro,pop,1973
